,,,,,,,,,,,
,Expences for Paycheck 4/21/2023,,,,,,,,Catagory Totals,,
,Expence,,,Date,Catagory,Cost,Total,,Groceries,138.79000000000002,
,Kwik Trip,,,Tue May 02 2023 01:00:00 GMT-0400 (Eastern Daylight Time),Cigarettes,14.53,14.53,,Cigarettes,14.53,
,Scott's Vending,,,Tue May 02 2023 01:00:00 GMT-0400 (Eastern Daylight Time),Groceries,3.68,18.21,,Gas,0,
,Wal-Mart,,,Fri Apr 28 2023 01:00:00 GMT-0400 (Eastern Daylight Time),Groceries,135.11,153.32000000000002,,Entertainment,0,
,,,,,,0,153.32000000000002,,Medical,0,
,,,,,,0,153.32000000000002,,Vehicle,0,
,,,,,,0,153.32000000000002,,Maintenance,0,
,,,,,,0,153.32000000000002,,Debt,0,
,,,,,,0,153.32000000000002,,,,
,,,,,,0,153.32000000000002,,Catagory YTD Totals,,Average (08/26)
,,,,,,0,153.32000000000002,,Groceries,1586.37,198.29625
,,,,,,0,153.32000000000002,,Cigarettes,344.78999999999996,43.098749999999995
,,,,,,0,153.32000000000002,,Gas,219.82000000000002,27.477500000000003
,,,,,,0,153.32000000000002,,Entertainment,393.01,49.12625
,,,,,,0,153.32000000000002,,Medical,125.75999999999999,15.719999999999999
,Expence Grand Total,,,,,153.32000000000002,,,Vehicle,115.47,14.43375
,,,,,,,,,Maintenance,351.07,43.88375
,,,,,,,,,Debt,314.85999999999996,39.357499999999995
