,,,,,,,,,,,,
,Expences for Paycheck 08/23/2024,,,,,,,,,Catagory Totals,,
,CC,Expence,,,Date,Catagory,Cost,Total,,Groceries,202.04,
,false,Citco,,,Fri Aug 23 2024 01:00:00 GMT-0400 (Eastern Daylight Time),Cigarettes,21.67,21.67,,Cigarettes,71.97999999999999,
,false,Vending Machine,,,Sat Aug 24 2024 01:00:00 GMT-0400 (Eastern Daylight Time),Groceries,3.1,24.770000000000003,,Gas,61.71000000000001,
,false,Vending Machine,,,Sun Aug 25 2024 01:00:00 GMT-0400 (Eastern Daylight Time),Groceries,3.1,27.870000000000005,,Entertainment,61.47,
,false,Kwik Trip,,,Sun Aug 25 2024 01:00:00 GMT-0400 (Eastern Daylight Time),Groceries,7.6,35.470000000000006,,Medical,65,
,false,Kwik Trip,,,Sun Aug 25 2024 01:00:00 GMT-0400 (Eastern Daylight Time),Gas,33.34,68.81,,Vehicle,0,
,false,Playstation Network (FFXIV For Megan),,,Mon Aug 26 2024 01:00:00 GMT-0400 (Eastern Daylight Time),Entertainment,20.99,89.8,,Maintenance,20,
,false,Kwik Trip,,,Wed Aug 28 2024 01:00:00 GMT-0400 (Eastern Daylight Time),Cigarettes,26.02,115.82,,Debt,0,
,false,Kwik Trip (ATM Withdrawl),,,Wed Aug 28 2024 01:00:00 GMT-0400 (Eastern Daylight Time),Maintenance,20,135.82,,Holiday Gifts,0,
,false,Vending Machine,,,Fri Aug 30 2024 01:00:00 GMT-0400 (Eastern Daylight Time),Groceries,3.1,138.92,,Haircut,0,
,false,Vending Machine,,,Sat Aug 31 2024 01:00:00 GMT-0400 (Eastern Daylight Time),Groceries,3.06,141.98,,Subscription - Video,0,
,false,Festival,,,Tue Sep 03 2024 01:00:00 GMT-0400 (Eastern Daylight Time),Groceries,9.98,151.95999999999998,,Subscription - Game,0,
,false,Square Enix (Story Boost),,,Tue Sep 03 2024 01:00:00 GMT-0400 (Eastern Daylight Time),Entertainment,21,172.95999999999998,,,,
,false,Kwik Trip,,,Tue Sep 03 2024 01:00:00 GMT-0400 (Eastern Daylight Time),Gas,28.37,201.32999999999998,,Catagory,YTD,Average
,false,Kwik Trip,,,Tue Sep 03 2024 01:00:00 GMT-0400 (Eastern Daylight Time),Cigarettes,24.29,225.61999999999998,,Groceries,-8764.92,-547.8075
,false,GitHub,,,Wed Sep 04 2024 01:00:00 GMT-0400 (Eastern Daylight Time),Entertainment,10,235.61999999999998,,Cigarettes,-2087.9800000000005,-130.49875000000003
,false,Hims,,,Wed Sep 04 2024 01:00:00 GMT-0400 (Eastern Daylight Time),Medical,65,300.62,,Gas,-824.07,-51.504375
,false,Nexus Mods,,,Thu Sep 05 2024 01:00:00 GMT-0400 (Eastern Daylight Time),Entertainment,9.48,310.1,,Entertainment,-3788.9999999999986,-236.81249999999991
,false,Wal-Mart,,,Thu Sep 05 2024 01:00:00 GMT-0400 (Eastern Daylight Time),Groceries,172.1,482.20000000000005,,Medical,-898.2700000000001,-56.141875000000006
,false,,,,,,0,482.20000000000005,,Vehicle,-551.06,-34.44125
,false,,,,,,0,482.20000000000005,,Maintenance,-1743.2000000000003,-108.95000000000002
,false,,,,,,0,482.20000000000005,,Debt,-3654.8399999999983,-228.4274999999999
,false,,,,,,0,482.20000000000005,,Holiday Gifts,-26.73,-1.670625
