UPDATE_RECEIVABLE_DIST,SQL_TRIGGER
INSERT_IBT_LINE,SQL_TRIGGER
UPDATE_IBT_LINE,SQL_TRIGGER
INSERT_RECEIVER,SQL_TRIGGER
DELETE_INDIRECT_DIST,SQL_TRIGGER
DELETE_INV_RECEIPT_DIST,SQL_TRIGGER
INSERT_RFQ_VENDOR_QUOTE,SQL_TRIGGER
INSERT_INV_RECEIPT_DIST,SQL_TRIGGER
UPDATE_RFQ_VENDOR_QUOTE,SQL_TRIGGER
DELETE_INV_TRANS_DIST,SQL_TRIGGER
INSERT_SCHEDULE,SQL_TRIGGER
INSERT_INV_TRANS_DIST,SQL_TRIGGER
INSERT_SERVICE_DISPATCH,SQL_TRIGGER
UPDATE_INV_TRANS_DIST,SQL_TRIGGER
INSERT_SERVICE_DISPATCHED,SQL_TRIGGER
DELETE_INVENTORY_TRANS,SQL_TRIGGER
INSERT_SERVICE_RCVR_DISP,SQL_TRIGGER
INSERT_INVENTORY_TRANS,SQL_TRIGGER
INSERT_SHIPMENT_DIST,SQL_TRIGGER
UPDATE_INVENTORY_TRANS,SQL_TRIGGER
INSERT_SPLIT_TRANS,SQL_TRIGGER
DELETE_JOURNAL,SQL_TRIGGER
INSERT_TEST_STEP,SQL_TRIGGER
INSERT_JOURNAL,SQL_TRIGGER
INSERT_UNITS_CONVERSION,SQL_TRIGGER
UPDATE_JOURNAL,SQL_TRIGGER
INSERT_UNP_MNT_CALLS,SQL_TRIGGER
UPDATE_PART_SITE,SQL_TRIGGER
INSERT_WIP_BALANCE,SQL_TRIGGER
INSERT_JOURNAL_DIM,SQL_TRIGGER
UPDATE_OPERATION,SQL_TRIGGER
INSERT_WIP_ISSUE_DIST,SQL_TRIGGER
UPDATE_JOURNAL_DIM,SQL_TRIGGER
DELETE_QUOTE_LINE,SQL_TRIGGER
INSERT_WIP_RECEIPT_DIST,SQL_TRIGGER
INSERT_QUOTE_LINE,SQL_TRIGGER
INSUPD_CUST_LINE_BINARY,SQL_TRIGGER
UPDATE_QUOTE_LINE,SQL_TRIGGER
INSUPD_RFQ_LINE_BINARY,SQL_TRIGGER
UPDATE_ADJUSTMENT_DIST,SQL_TRIGGER
UPDATE_ALLOCATION,SQL_TRIGGER
DELETE_WORK_ORDER,SQL_TRIGGER
UPDATE_APPLICATION_GROUP,SQL_TRIGGER
INSERT_WORK_ORDER,SQL_TRIGGER
DELETE_PART,SQL_TRIGGER
UPDATE_WORK_ORDER,SQL_TRIGGER
UPDATE_BANK_ADJ_DIST,SQL_TRIGGER
INSERT_PART,SQL_TRIGGER
