,,,,,,,,,,,,
,Expences for Paycheck 06/27/2025,,,,,,,,,Catagory Totals,,
,CC,Expence,,,Date,Catagory,Cost,Total,,Groceries,355.73,
,false,Vending Machine Total,,,Fri Jun 27 2025 01:00:00 GMT-0400 (Eastern Daylight Time),Groceries,2.1,2.1,,Cigarettes,74.65,
,false,MDG Payment,,,Fri Jun 27 2025 01:00:00 GMT-0400 (Eastern Daylight Time),Debt,48.47,50.57,,Gas,22.54,
,false,Citco,,,Fri Jun 27 2025 01:00:00 GMT-0400 (Eastern Daylight Time),Cigarettes,25.09,75.66,,Entertainment,8.99,
,false,Wal-Mart,,,Fri Jun 27 2025 01:00:00 GMT-0400 (Eastern Daylight Time),Groceries,39.95,115.61,,Medical,0,
,false,Dividend,,,Mon Jun 30 2025 01:00:00 GMT-0400 (Eastern Daylight Time),Debt,-0.06,115.55,,Vehicle,0,
,false,Nexus Mods,,,Tue Jul 01 2025 01:00:00 GMT-0400 (Eastern Daylight Time),Entertainment,8.99,124.53999999999999,,Maintenance,75.6,
,false,Kwik-Trip,,,Wed Jul 02 2025 01:00:00 GMT-0400 (Eastern Daylight Time),Cigarettes,20.97,145.51,,Debt,48.41,
,false,Kwik-Trip,,,Wed Jul 02 2025 01:00:00 GMT-0400 (Eastern Daylight Time),Gas,22.54,168.04999999999998,,Holiday Gifts,0,
,false,Festival,,,Wed Jul 02 2025 01:00:00 GMT-0400 (Eastern Daylight Time),Groceries,20.75,188.79999999999998,,Haircut,0,
,false,JetBrains,,,Thu Jul 03 2025 01:00:00 GMT-0400 (Eastern Daylight Time),Maintenance,16.45,205.24999999999997,,Subscription - Video,0,
,false,GitHub,,,Fri Jul 04 2025 01:00:00 GMT-0400 (Eastern Daylight Time),Maintenance,10,215.24999999999997,,Subscription - Game,0,
,false,GitHub,,,Sat Jul 05 2025 01:00:00 GMT-0400 (Eastern Daylight Time),Maintenance,28.06,243.30999999999997,,,,
,false,Dominos,,,Sun Jul 06 2025 01:00:00 GMT-0400 (Eastern Daylight Time),Groceries,31.03,274.34,,Catagory,YTD,Average
,false,Wal-Mart,,,Mon Jul 07 2025 01:00:00 GMT-0400 (Eastern Daylight Time),Groceries,261.9,536.24,,Groceries,-3932.14,-302.4723076923077
,false,Kwik-Trip,,,Mon Jul 07 2025 01:00:00 GMT-0400 (Eastern Daylight Time),Cigarettes,28.59,564.83,,Cigarettes,-829.3299999999999,-63.794615384615376
,false,Arlo,,,Wed Jul 09 2025 01:00:00 GMT-0400 (Eastern Daylight Time),Maintenance,21.09,585.9200000000001,,Gas,-372.21,-28.63153846153846
,false,,,,,,0,585.9200000000001,,Entertainment,-1280.95,-98.53461538461539
,false,,,,,,0,585.9200000000001,,Medical,-253.36,-19.48923076923077
,false,,,,,,0,585.9200000000001,,Vehicle,-190.47,-14.651538461538461
,false,,,,,,0,585.9200000000001,,Maintenance,-950.8399999999999,-73.14153846153846
,false,,,,,,0,585.9200000000001,,Debt,-1214.9700000000003,-93.45923076923079
,false,,,,,,0,585.9200000000001,,Holiday Gifts,0,0
,false,,,,,,0,585.9200000000001,,Haircut,-54,-4.153846153846154
,false,,,,,,0,585.9200000000001,,Subscription - Video,-225.49000000000004,-17.345384615384617
,false,,,,,,0,585.9200000000001,,Subscription - Game,-26.38,-2.029230769230769
,false,,,,,,0,585.9200000000001,,Paycheck Number,,13
,false,,,,,,0,585.9200000000001,,,,
,false,,,,,,0,585.9200000000001,,Vending Machine Costs,,
,false,,,,,,0,585.9200000000001,,,Thu Jul 03 2025 01:00:00 GMT-0400 (Eastern Daylight Time),2.1
,false,,,,,,0,585.9200000000001,,,,0
,,Expence Grand Total,,,,,585.9200000000001,,,,,0
,,,,,,,,,,,,0
,Shopping List,,,,,,,,,,,0
,Tax,Item,Isle,Category,Amount,Cost of One,Total Cost,,,,,0
,false,,,,,0,0,,,,,0
,false,,,,,0,0,,,,,0
,false,,,,,0,0,,,,,0
,false,,,,,0,0,,,,,0
,false,,,,,0,0,,,,,0
,false,,,,,0,0,,,,,0
,false,,,,,0,0,,,,,0
,false,,,,,0,0,,,,,0
,false,,,,,0,0,,,,,0
